Aletas,D_in_PVC (mm),D_out_PVC (mm),D_aleta (mm),Proporción Serpentín,C_coil (mm),T_out_hot (°C),UA Total (W/K),Efectividad,Altura Serpentín (m),Número de Vueltas
25,53.6,63.0,8.89,0.3,16.08,19.4492,2.4451,0.0344,0.1824,18.48
25,53.6,63.0,9.525,0.3,16.08,19.4363,2.5033,0.0352,0.1824,18.48
25,53.6,63.0,6.985,0.4,21.44,19.4841,2.2871,0.0322,0.1394,13.9653
25,53.6,63.0,7.62,0.4,21.44,19.4736,2.3346,0.0329,0.1394,13.9653
25,53.6,63.0,8.255,0.4,21.44,19.4623,2.3855,0.0336,0.1394,13.9653
25,53.6,63.0,8.89,0.4,21.44,19.4503,2.44,0.0344,0.1394,13.9653
25,53.6,63.0,9.525,0.4,21.44,19.4375,2.498,0.0352,0.1394,13.9653
25,53.6,63.0,10.16,0.4,21.44,19.4239,2.5594,0.036,0.1394,13.9653
25,53.6,63.0,10.795,0.4,21.44,19.4097,2.6243,0.0369,0.1394,13.9653
25,53.6,63.0,11.43,0.4,21.44,19.3947,2.6925,0.0378,0.1394,13.9653
25,53.6,63.0,12.065,0.4,21.44,19.3789,2.764,0.0388,0.1394,13.9653
25,53.6,63.0,6.985,0.5,26.8,19.4849,2.2835,0.0322,0.1131,11.2119
25,53.6,63.0,7.62,0.5,26.8,19.4744,2.3308,0.0328,0.1131,11.2119
25,53.6,63.0,8.255,0.5,26.8,19.4632,2.3816,0.0336,0.1131,11.2119
25,53.6,63.0,8.89,0.5,26.8,19.4512,2.4359,0.0343,0.1131,11.2119
25,53.6,63.0,9.525,0.5,26.8,19.4385,2.4937,0.0351,0.1131,11.2119
25,53.6,63.0,10.16,0.5,26.8,19.425,2.5549,0.0359,0.1131,11.2119
25,53.6,63.0,10.795,0.5,26.8,19.4107,2.6195,0.0368,0.1131,11.2119
25,53.6,63.0,11.43,0.5,26.8,19.3958,2.6874,0.0378,0.1131,11.2119
25,53.6,63.0,12.065,0.5,26.8,19.3801,2.7587,0.0387,0.1131,11.2119
25,53.6,63.0,6.985,0.6,32.16,19.4856,2.2803,0.0322,0.0955,9.3613
25,53.6,63.0,7.62,0.6,32.16,19.4752,2.3275,0.0328,0.0955,9.3613
25,53.6,63.0,8.255,0.6,32.16,19.464,2.3782,0.0335,0.0955,9.3613
25,53.6,63.0,8.89,0.6,32.16,19.452,2.4323,0.0343,0.0955,9.3613
25,53.6,63.0,9.525,0.6,32.16,19.4393,2.4899,0.035,0.0955,9.3613
25,53.6,63.0,10.16,0.6,32.16,19.4258,2.5509,0.0359,0.0955,9.3613
25,53.6,63.0,10.795,0.6,32.16,19.4116,2.6153,0.0368,0.0955,9.3613
25,53.6,63.0,11.43,0.6,32.16,19.3967,2.6831,0.0377,0.0955,9.3613
25,53.6,63.0,12.065,0.6,32.16,19.3811,2.7541,0.0387,0.0955,9.3613
25,53.6,63.0,6.985,0.7,37.52,19.4862,2.2776,0.0321,0.0829,8.0334
25,53.6,63.0,7.62,0.7,37.52,19.4758,2.3246,0.0328,0.0829,8.0334
25,53.6,63.0,8.255,0.7,37.52,19.4646,2.3752,0.0335,0.0829,8.0334
25,53.6,63.0,8.89,0.7,37.52,19.4527,2.4292,0.0342,0.0829,8.0334
25,53.6,63.0,9.525,0.7,37.52,19.44,2.4866,0.035,0.0829,8.0334
25,53.6,63.0,10.16,0.7,37.52,19.4266,2.5475,0.0358,0.0829,8.0334
25,53.6,63.0,10.795,0.7,37.52,19.4124,2.6117,0.0367,0.0829,8.0334
25,53.6,63.0,11.43,0.7,37.52,19.3976,2.6793,0.0377,0.0829,8.0334
25,53.6,63.0,12.065,0.7,37.52,19.382,2.7501,0.0386,0.0829,8.0334
25,53.6,63.0,6.985,0.8,42.88,19.4867,2.2751,0.0321,0.0734,7.0345
25,53.6,63.0,7.62,0.8,42.88,19.4764,2.3221,0.0327,0.0734,7.0345
25,53.6,63.0,8.255,0.8,42.88,19.4652,2.3725,0.0334,0.0734,7.0345
25,53.6,63.0,8.89,0.8,42.88,19.4533,2.4264,0.0342,0.0734,7.0345
25,53.6,63.0,9.525,0.8,42.88,19.4406,2.4837,0.035,0.0734,7.0345
25,53.6,63.0,10.16,0.8,42.88,19.4273,2.5444,0.0358,0.0734,7.0345
25,53.6,63.0,10.795,0.8,42.88,19.4131,2.6085,0.0367,0.0734,7.0345
25,53.6,63.0,11.43,0.8,42.88,19.3983,2.6759,0.0376,0.0734,7.0345
25,53.6,63.0,12.065,0.8,42.88,19.3828,2.7465,0.0386,0.0734,7.0345
25,53.6,63.0,6.985,0.9,48.24,19.4872,2.2729,0.032,0.0659,6.2562
25,53.6,63.0,7.62,0.9,48.24,19.4769,2.3198,0.0327,0.0659,6.2562
25,53.6,63.0,8.255,0.9,48.24,19.4657,2.3701,0.0334,0.0659,6.2562
25,53.6,63.0,8.89,0.9,48.24,19.4539,2.4239,0.0341,0.0659,6.2562
25,53.6,63.0,9.525,0.9,48.24,19.4412,2.4811,0.0349,0.0659,6.2562
25,53.6,63.0,10.16,0.9,48.24,19.4279,2.5416,0.0358,0.0659,6.2562
25,53.6,63.0,10.795,0.9,48.24,19.4138,2.6056,0.0366,0.0659,6.2562
25,53.6,63.0,11.43,0.9,48.24,19.399,2.6728,0.0376,0.0659,6.2562
25,53.6,63.0,12.065,0.9,48.24,19.3835,2.7433,0.0385,0.0659,6.2562
26,17.0,20.0,6.985,0.8,13.6,16.0201,20.313,0.2487,0.2131,21.7021
26,17.0,20.0,6.985,0.9,15.3,16.0424,20.1793,0.2474,0.191,19.3873
26,17.0,20.0,7.62,0.9,15.3,15.9857,20.5204,0.2509,0.191,19.3873
26,17.0,20.0,8.255,0.9,15.3,15.9261,20.8817,0.2546,0.191,19.3873
26,17.0,20.0,8.89,0.9,15.3,15.8637,21.2615,0.2585,0.191,19.3873
26,22.0,25.0,6.985,0.7,15.4,17.411,12.4452,0.1618,0.1899,19.2662
26,22.0,25.0,7.62,0.7,15.4,17.3668,12.6807,0.1646,0.1899,19.2662
26,22.0,25.0,8.255,0.7,15.4,17.3199,12.9318,0.1675,0.1899,19.2662
26,22.0,25.0,8.89,0.7,15.4,17.2704,13.1978,0.1706,0.1899,19.2662
26,22.0,25.0,6.985,0.8,17.6,17.422,12.3863,0.1611,0.1676,16.9321
26,22.0,25.0,7.62,0.8,17.6,17.3782,12.6196,0.1639,0.1676,16.9321
26,22.0,25.0,8.255,0.8,17.6,17.3317,12.8683,0.1668,0.1676,16.9321
26,22.0,25.0,8.89,0.8,17.6,17.2827,13.1316,0.1698,0.1676,16.9321
26,22.0,25.0,9.525,0.8,17.6,17.2313,13.4088,0.173,0.1676,16.9321
26,22.0,25.0,10.16,0.8,17.6,17.1777,13.6991,0.1764,0.1676,16.9321
26,22.0,25.0,10.795,0.8,17.6,17.1221,14.0015,0.1799,0.1676,16.9321
26,22.0,25.0,6.985,0.9,19.8,17.432,12.3333,0.1605,0.1501,15.0965
26,22.0,25.0,7.62,0.9,19.8,17.3886,12.5645,0.1632,0.1501,15.0965
26,22.0,25.0,8.255,0.9,19.8,17.3424,12.811,0.1661,0.1501,15.0965
26,22.0,25.0,8.89,0.9,19.8,17.2938,13.072,0.1691,0.1501,15.0965
26,22.0,25.0,9.525,0.9,19.8,17.2428,13.3466,0.1723,0.1501,15.0965
26,22.0,25.0,10.16,0.9,19.8,17.1896,13.6342,0.1756,0.1501,15.0965
26,22.0,25.0,10.795,0.9,19.8,17.1345,13.9337,0.1791,0.1501,15.0965
26,22.0,25.0,11.43,0.9,19.8,17.0776,14.2442,0.1826,0.1501,15.0965
26,22.0,25.0,12.065,0.9,19.8,17.0192,14.5648,0.1863,0.1501,15.0965
26,27.2,32.0,6.985,0.5,13.6,18.2084,8.3391,0.112,0.2131,21.7021
26,27.2,32.0,6.985,0.6,16.32,18.2154,8.3039,0.1115,0.1799,18.2174
26,27.2,32.0,7.62,0.6,16.32,18.1822,8.4698,0.1136,0.1799,18.2174
26,27.2,32.0,8.255,0.6,16.32,18.1467,8.6473,0.1158,0.1799,18.2174
26,27.2,32.0,8.89,0.6,16.32,18.1091,8.836,0.1182,0.1799,18.2174
26,27.2,32.0,9.525,0.6,16.32,18.0694,9.0356,0.1207,0.1799,18.2174
26,27.2,32.0,6.985,0.7,19.04,18.2216,8.2731,0.1111,0.1557,15.6844
26,27.2,32.0,7.62,0.7,19.04,18.1886,8.4378,0.1132,0.1557,15.6844
26,27.2,32.0,8.255,0.7,19.04,18.1534,8.6139,0.1154,0.1557,15.6844
26,27.2,32.0,8.89,0.7,19.04,18.116,8.8012,0.1177,0.1557,15.6844
26,27.2,32.0,9.525,0.7,19.04,18.0766,8.9991,0.1202,0.1557,15.6844
26,27.2,32.0,10.16,0.7,19.04,18.0354,9.2074,0.1228,0.1557,15.6844
26,27.2,32.0,10.795,0.7,19.04,17.9923,9.4255,0.1255,0.1557,15.6844
26,27.2,32.0,11.43,0.7,19.04,17.9475,9.6531,0.1283,0.1557,15.6844
26,27.2,32.0,12.065,0.7,19.04,17.9011,9.8896,0.1312,0.1557,15.6844
26,27.2,32.0,6.985,0.8,21.76,18.2271,8.2456,0.1108,0.1375,13.7638
26,27.2,32.0,7.62,0.8,21.76,18.1943,8.4092,0.1129,0.1375,13.7638
26,27.2,32.0,8.255,0.8,21.76,18.1593,8.5842,0.115,0.1375,13.7638
26,27.2,32.0,8.89,0.8,21.76,18.1222,8.7701,0.1174,0.1375,13.7638
26,27.2,32.0,9.525,0.8,21.76,18.0831,8.9667,0.1198,0.1375,13.7638
26,27.2,32.0,10.16,0.8,21.76,18.0421,9.1734,0.1224,0.1375,13.7638
26,27.2,32.0,10.795,0.8,21.76,17.9993,9.3899,0.125,0.1375,13.7638
26,27.2,32.0,11.43,0.8,21.76,17.9548,9.6158,0.1278,0.1375,13.7638
26,27.2,32.0,12.065,0.8,21.76,17.9088,9.8504,0.1307,0.1375,13.7638
26,27.2,32.0,6.985,0.9,24.48,18.2321,8.2208,0.1105,0.1231,12.259
26,27.2,32.0,7.62,0.9,24.48,18.1995,8.3834,0.1125,0.1231,12.259
26,27.2,32.0,8.255,0.9,24.48,18.1647,8.5573,0.1147,0.1231,12.259
26,27.2,32.0,8.89,0.9,24.48,18.1278,8.7421,0.117,0.1231,12.259
26,27.2,32.0,9.525,0.9,24.48,18.0889,8.9373,0.1194,0.1231,12.259
26,27.2,32.0,10.16,0.9,24.48,18.0482,9.1427,0.122,0.1231,12.259
26,27.2,32.0,10.795,0.9,24.48,18.0056,9.3578,0.1246,0.1231,12.259
26,27.2,32.0,11.43,0.9,24.48,17.9615,9.5821,0.1274,0.1231,12.259
26,27.2,32.0,12.065,0.9,24.48,17.9157,9.815,0.1303,0.1231,12.259
26,34.0,40.0,6.985,0.4,13.6,18.8027,5.4454,0.0748,0.2131,21.7021
26,34.0,40.0,6.985,0.5,17.0,18.8066,5.4269,0.0746,0.1731,17.5116
26,34.0,40.0,7.62,0.5,17.0,18.783,5.5395,0.0761,0.1731,17.5116
26,34.0,40.0,8.255,0.5,17.0,18.7577,5.6601,0.0776,0.1731,17.5116
26,34.0,40.0,8.89,0.5,17.0,18.7307,5.7888,0.0793,0.1731,17.5116
26,34.0,40.0,9.525,0.5,17.0,18.7023,5.9251,0.0811,0.1731,17.5116
26,34.0,40.0,10.16,0.5,17.0,18.6723,6.0691,0.083,0.1731,17.5116
26,34.0,40.0,6.985,0.6,20.4,18.8099,5.4112,0.0744,0.146,14.6622
26,34.0,40.0,7.62,0.6,20.4,18.7864,5.523,0.0758,0.146,14.6622
26,34.0,40.0,8.255,0.6,20.4,18.7613,5.643,0.0774,0.146,14.6622
26,34.0,40.0,8.89,0.6,20.4,18.7345,5.7708,0.0791,0.146,14.6622
26,34.0,40.0,9.525,0.6,20.4,18.7062,5.9063,0.0809,0.146,14.6622
26,34.0,40.0,10.16,0.6,20.4,18.6764,6.0494,0.0827,0.146,14.6622
26,34.0,40.0,10.795,0.6,20.4,18.6451,6.1998,0.0847,0.146,14.6622
26,34.0,40.0,11.43,0.6,20.4,18.6124,6.3573,0.0867,0.146,14.6622
26,34.0,40.0,12.065,0.6,20.4,18.5784,6.5218,0.0888,0.146,14.6622
26,34.0,40.0,6.985,0.7,23.8,18.8128,5.3973,0.0742,0.1264,12.6038
26,34.0,40.0,7.62,0.7,23.8,18.7894,5.5086,0.0757,0.1264,12.6038
26,34.0,40.0,8.255,0.7,23.8,18.7644,5.6279,0.0772,0.1264,12.6038
26,34.0,40.0,8.89,0.7,23.8,18.7378,5.7551,0.0789,0.1264,12.6038
26,34.0,40.0,9.525,0.7,23.8,18.7096,5.8899,0.0806,0.1264,12.6038
26,34.0,40.0,10.16,0.7,23.8,18.68,6.0321,0.0825,0.1264,12.6038
26,34.0,40.0,10.795,0.7,23.8,18.6489,6.1817,0.0844,0.1264,12.6038
26,34.0,40.0,11.43,0.7,23.8,18.6164,6.3383,0.0865,0.1264,12.6038
26,34.0,40.0,12.065,0.7,23.8,18.5825,6.5017,0.0886,0.1264,12.6038
26,34.0,40.0,6.985,0.8,27.2,18.8154,5.385,0.074,0.1116,11.049
26,34.0,40.0,7.62,0.8,27.2,18.7921,5.4958,0.0755,0.1116,11.049
26,34.0,40.0,8.255,0.8,27.2,18.7672,5.6145,0.077,0.1116,11.049
26,34.0,40.0,8.89,0.8,27.2,18.7407,5.741,0.0787,0.1116,11.049
26,34.0,40.0,9.525,0.8,27.2,18.7127,5.8752,0.0805,0.1116,11.049
26,34.0,40.0,10.16,0.8,27.2,18.6832,6.0167,0.0823,0.1116,11.049
26,34.0,40.0,10.795,0.8,27.2,18.6522,6.1655,0.0842,0.1116,11.049
26,34.0,40.0,11.43,0.8,27.2,18.6199,6.3212,0.0863,0.1116,11.049
26,34.0,40.0,12.065,0.8,27.2,18.5863,6.4838,0.0884,0.1116,11.049
26,34.0,40.0,6.985,0.9,30.6,18.8178,5.3738,0.0739,0.1,9.834
26,34.0,40.0,7.62,0.9,30.6,18.7946,5.4841,0.0753,0.1,9.834
26,34.0,40.0,8.255,0.9,30.6,18.7698,5.6024,0.0769,0.1,9.834
26,34.0,40.0,8.89,0.9,30.6,18.7434,5.7283,0.0785,0.1,9.834
26,34.0,40.0,9.525,0.9,30.6,18.7155,5.8619,0.0803,0.1,9.834
26,34.0,40.0,10.16,0.9,30.6,18.6861,6.0028,0.0821,0.1,9.834
26,34.0,40.0,10.795,0.9,30.6,18.6553,6.1508,0.084,0.1,9.834
26,34.0,40.0,11.43,0.9,30.6,18.6231,6.3058,0.0861,0.1,9.834
26,34.0,40.0,12.065,0.9,30.6,18.5896,6.4676,0.0881,0.1,9.834
26,42.6,50.0,6.985,0.4,17.04,19.2101,3.5375,0.0494,0.1728,17.4717
26,42.6,50.0,7.62,0.4,17.04,19.1938,3.6127,0.0504,0.1728,17.4717
26,42.6,50.0,8.255,0.4,17.04,19.1764,3.6934,0.0515,0.1728,17.4717
26,42.6,50.0,8.89,0.4,17.04,19.1577,3.7795,0.0526,0.1728,17.4717
26,42.6,50.0,9.525,0.4,17.04,19.138,3.8711,0.0539,0.1728,17.4717
26,42.6,50.0,10.16,0.4,17.04,19.1171,3.968,0.0552,0.1728,17.4717
26,42.6,50.0,6.985,0.5,21.3,19.2119,3.5292,0.0493,0.1402,14.0552
26,42.6,50.0,7.62,0.5,21.3,19.1957,3.6041,0.0503,0.1402,14.0552
26,42.6,50.0,8.255,0.5,21.3,19.1783,3.6844,0.0514,0.1402,14.0552
26,42.6,50.0,8.89,0.5,21.3,19.1598,3.7701,0.0525,0.1402,14.0552
26,42.6,50.0,9.525,0.5,21.3,19.1401,3.8612,0.0537,0.1402,14.0552
26,42.6,50.0,10.16,0.5,21.3,19.1193,3.9576,0.055,0.1402,14.0552
26,42.6,50.0,10.795,0.5,21.3,19.0975,4.0591,0.0564,0.1402,14.0552
26,42.6,50.0,11.43,0.5,21.3,19.0746,4.1658,0.0578,0.1402,14.0552
26,42.6,50.0,12.065,0.5,21.3,19.0506,4.2774,0.0593,0.1402,14.0552
26,42.6,50.0,6.985,0.6,25.56,19.2135,3.5222,0.0492,0.1183,11.7484
26,42.6,50.0,7.62,0.6,25.56,19.1973,3.5967,0.0502,0.1183,11.7484
26,42.6,50.0,8.255,0.6,25.56,19.18,3.6767,0.0513,0.1183,11.7484
26,42.6,50.0,8.89,0.6,25.56,19.1615,3.7621,0.0524,0.1183,11.7484
26,42.6,50.0,9.525,0.6,25.56,19.1419,3.8528,0.0536,0.1183,11.7484
26,42.6,50.0,10.16,0.6,25.56,19.1213,3.9487,0.0549,0.1183,11.7484
26,42.6,50.0,10.795,0.6,25.56,19.0995,4.0498,0.0563,0.1183,11.7484
26,42.6,50.0,11.43,0.6,25.56,19.0767,4.1559,0.0577,0.1183,11.7484
26,42.6,50.0,12.065,0.6,25.56,19.0529,4.267,0.0592,0.1183,11.7484
26,42.6,50.0,6.985,0.7,29.82,19.2148,3.516,0.0491,0.1024,10.0886
26,42.6,50.0,7.62,0.7,29.82,19.1987,3.5902,0.0501,0.1024,10.0886
26,42.6,50.0,8.255,0.7,29.82,19.1814,3.6699,0.0512,0.1024,10.0886
26,42.6,50.0,8.89,0.7,29.82,19.163,3.755,0.0523,0.1024,10.0886
26,42.6,50.0,9.525,0.7,29.82,19.1435,3.8453,0.0535,0.1024,10.0886
26,42.6,50.0,10.16,0.7,29.82,19.1229,3.9409,0.0548,0.1024,10.0886
26,42.6,50.0,10.795,0.7,29.82,19.1013,4.0416,0.0562,0.1024,10.0886
26,42.6,50.0,11.43,0.7,29.82,19.0785,4.1473,0.0576,0.1024,10.0886
26,42.6,50.0,12.065,0.7,29.82,19.0548,4.2579,0.0591,0.1024,10.0886
26,42.6,50.0,6.985,0.8,34.08,19.216,3.5104,0.049,0.0905,8.8382
26,42.6,50.0,7.62,0.8,34.08,19.1999,3.5845,0.05,0.0905,8.8382
26,42.6,50.0,8.255,0.8,34.08,19.1827,3.6639,0.0511,0.0905,8.8382
26,42.6,50.0,8.89,0.8,34.08,19.1644,3.7487,0.0522,0.0905,8.8382
26,42.6,50.0,9.525,0.8,34.08,19.145,3.8387,0.0534,0.0905,8.8382
26,42.6,50.0,10.16,0.8,34.08,19.1244,3.934,0.0547,0.0905,8.8382
26,42.6,50.0,10.795,0.8,34.08,19.1028,4.0343,0.0561,0.0905,8.8382
26,42.6,50.0,11.43,0.8,34.08,19.0802,4.1396,0.0575,0.0905,8.8382
26,42.6,50.0,12.065,0.8,34.08,19.0565,4.2498,0.059,0.0905,8.8382
26,42.6,50.0,6.985,0.9,38.34,19.2171,3.5054,0.0489,0.0812,7.8626
26,42.6,50.0,7.62,0.9,38.34,19.2011,3.5792,0.0499,0.0812,7.8626
26,42.6,50.0,8.255,0.9,38.34,19.1839,3.6584,0.051,0.0812,7.8626
26,42.6,50.0,8.89,0.9,38.34,19.1656,3.7429,0.0521,0.0812,7.8626
26,42.6,50.0,9.525,0.9,38.34,19.1463,3.8327,0.0534,0.0812,7.8626
26,42.6,50.0,10.16,0.9,38.34,19.1258,3.9277,0.0546,0.0812,7.8626
26,42.6,50.0,10.795,0.9,38.34,19.1043,4.0277,0.056,0.0812,7.8626
26,42.6,50.0,11.43,0.9,38.34,19.0817,4.1326,0.0574,0.0812,7.8626
26,42.6,50.0,12.065,0.9,38.34,19.0581,4.2425,0.0589,0.0812,7.8626
26,53.6,63.0,6.985,0.3,16.08,19.4827,2.2935,0.0323,0.1824,18.48
26,53.6,63.0,7.62,0.3,16.08,19.4717,2.343,0.033,0.1824,18.48
26,53.6,63.0,8.255,0.3,16.08,19.46,2.3963,0.0338,0.1824,18.48
26,53.6,63.0,8.89,0.3,16.08,19.4474,2.4532,0.0345,0.1824,18.48
26,53.6,63.0,9.525,0.3,16.08,19.434,2.5137,0.0354,0.1824,18.48
26,53.6,63.0,6.985,0.4,21.44,19.4837,2.2891,0.0323,0.1394,13.9653
26,53.6,63.0,7.62,0.4,21.44,19.4727,2.3384,0.033,0.1394,13.9653
26,53.6,63.0,8.255,0.4,21.44,19.461,2.3914,0.0337,0.1394,13.9653
26,53.6,63.0,8.89,0.4,21.44,19.4485,2.4481,0.0345,0.1394,13.9653
26,53.6,63.0,9.525,0.4,21.44,19.4352,2.5083,0.0353,0.1394,13.9653
26,53.6,63.0,10.16,0.4,21.44,19.4211,2.5722,0.0362,0.1394,13.9653
26,53.6,63.0,10.795,0.4,21.44,19.4063,2.6396,0.0371,0.1394,13.9653
26,53.6,63.0,11.43,0.4,21.44,19.3907,2.7105,0.0381,0.1394,13.9653
26,53.6,63.0,12.065,0.4,21.44,19.3744,2.7849,0.0391,0.1394,13.9653
26,53.6,63.0,6.985,0.5,26.8,19.4845,2.2854,0.0322,0.1131,11.2119
26,53.6,63.0,7.62,0.5,26.8,19.4736,2.3346,0.0329,0.1131,11.2119
26,53.6,63.0,8.255,0.5,26.8,19.4619,2.3874,0.0336,0.1131,11.2119
26,53.6,63.0,8.89,0.5,26.8,19.4494,2.4439,0.0344,0.1131,11.2119
26,53.6,63.0,9.525,0.5,26.8,19.4362,2.504,0.0352,0.1131,11.2119
26,53.6,63.0,10.16,0.5,26.8,19.4222,2.5676,0.0361,0.1131,11.2119
26,53.6,63.0,10.795,0.5,26.8,19.4074,2.6347,0.037,0.1131,11.2119
26,53.6,63.0,11.43,0.5,26.8,19.3918,2.7054,0.038,0.1131,11.2119
26,53.6,63.0,12.065,0.5,26.8,19.3756,2.7794,0.039,0.1131,11.2119
26,53.6,63.0,6.985,0.6,32.16,19.4852,2.2823,0.0322,0.0955,9.3613
26,53.6,63.0,7.62,0.6,32.16,19.4743,2.3313,0.0329,0.0955,9.3613
26,53.6,63.0,8.255,0.6,32.16,19.4627,2.384,0.0336,0.0955,9.3613
26,53.6,63.0,8.89,0.6,32.16,19.4502,2.4403,0.0344,0.0955,9.3613
26,53.6,63.0,9.525,0.6,32.16,19.437,2.5002,0.0352,0.0955,9.3613
26,53.6,63.0,10.16,0.6,32.16,19.423,2.5636,0.0361,0.0955,9.3613
26,53.6,63.0,10.795,0.6,32.16,19.4083,2.6306,0.037,0.0955,9.3613
26,53.6,63.0,11.43,0.6,32.16,19.3928,2.701,0.038,0.0955,9.3613
26,53.6,63.0,12.065,0.6,32.16,19.3766,2.7748,0.039,0.0955,9.3613
26,53.6,63.0,6.985,0.7,37.52,19.4858,2.2795,0.0321,0.0829,8.0334
26,53.6,63.0,7.62,0.7,37.52,19.4749,2.3284,0.0328,0.0829,8.0334
26,53.6,63.0,8.255,0.7,37.52,19.4633,2.381,0.0335,0.0829,8.0334
26,53.6,63.0,8.89,0.7,37.52,19.4509,2.4372,0.0343,0.0829,8.0334
26,53.6,63.0,9.525,0.7,37.52,19.4377,2.4969,0.0351,0.0829,8.0334
26,53.6,63.0,10.16,0.7,37.52,19.4238,2.5602,0.036,0.0829,8.0334
26,53.6,63.0,10.795,0.7,37.52,19.4091,2.6269,0.0369,0.0829,8.0334
26,53.6,63.0,11.43,0.7,37.52,19.3936,2.6971,0.0379,0.0829,8.0334
26,53.6,63.0,12.065,0.7,37.52,19.3775,2.7708,0.0389,0.0829,8.0334
26,53.6,63.0,6.985,0.8,42.88,19.4863,2.2771,0.0321,0.0734,7.0345
26,53.6,63.0,7.62,0.8,42.88,19.4755,2.3259,0.0328,0.0734,7.0345
26,53.6,63.0,8.255,0.8,42.88,19.4639,2.3783,0.0335,0.0734,7.0345
26,53.6,63.0,8.89,0.8,42.88,19.4515,2.4343,0.0343,0.0734,7.0345
26,53.6,63.0,9.525,0.8,42.88,19.4384,2.4939,0.0351,0.0734,7.0345
26,53.6,63.0,10.16,0.8,42.88,19.4245,2.5571,0.036,0.0734,7.0345
26,53.6,63.0,10.795,0.8,42.88,19.4098,2.6237,0.0369,0.0734,7.0345
26,53.6,63.0,11.43,0.8,42.88,19.3944,2.6937,0.0379,0.0734,7.0345
26,53.6,63.0,12.065,0.8,42.88,19.3783,2.7671,0.0389,0.0734,7.0345
26,53.6,63.0,6.985,0.9,48.24,19.4868,2.2748,0.0321,0.0659,6.2562
26,53.6,63.0,7.62,0.9,48.24,19.476,2.3235,0.0327,0.0659,6.2562
26,53.6,63.0,8.255,0.9,48.24,19.4645,2.3759,0.0335,0.0659,6.2562
26,53.6,63.0,8.89,0.9,48.24,19.4521,2.4318,0.0342,0.0659,6.2562
26,53.6,63.0,9.525,0.9,48.24,19.439,2.4913,0.0351,0.0659,6.2562
26,53.6,63.0,10.16,0.9,48.24,19.4251,2.5542,0.0359,0.0659,6.2562
26,53.6,63.0,10.795,0.9,48.24,19.4105,2.6207,0.0368,0.0659,6.2562
26,53.6,63.0,11.43,0.9,48.24,19.3951,2.6906,0.0378,0.0659,6.2562
26,53.6,63.0,12.065,0.9,48.24,19.379,2.7638,0.0388,0.0659,6.2562
27,17.0,20.0,6.985,0.8,13.6,16.0179,20.3266,0.2489,0.2131,21.7021
27,17.0,20.0,6.985,0.9,15.3,16.0401,20.1928,0.2475,0.191,19.3873
27,17.0,20.0,7.62,0.9,15.3,15.9814,20.5468,0.2512,0.191,19.3873
27,17.0,20.0,8.255,0.9,15.3,15.9195,20.9216,0.255,0.191,19.3873
27,17.0,20.0,8.89,0.9,15.3,15.8549,21.3155,0.2591,0.191,19.3873
27,22.0,25.0,6.985,0.7,15.4,17.4092,12.4545,0.1619,0.1899,19.2662
27,22.0,25.0,7.62,0.7,15.4,17.3634,12.699,0.1648,0.1899,19.2662
27,22.0,25.0,8.255,0.7,15.4,17.3147,12.9596,0.1678,0.1899,19.2662
27,22.0,25.0,8.89,0.7,15.4,17.2634,13.2355,0.171,0.1899,19.2662
27,22.0,25.0,6.985,0.8,17.6,17.4203,12.3955,0.1612,0.1676,16.9321
27,22.0,25.0,7.62,0.8,17.6,17.3748,12.6377,0.1641,0.1676,16.9321
27,22.0,25.0,8.255,0.8,17.6,17.3266,12.8957,0.1671,0.1676,16.9321
27,22.0,25.0,8.89,0.8,17.6,17.2757,13.169,0.1703,0.1676,16.9321
27,22.0,25.0,9.525,0.8,17.6,17.2224,13.4565,0.1736,0.1676,16.9321
27,22.0,25.0,10.16,0.8,17.6,17.1669,13.7574,0.1771,0.1676,16.9321
27,22.0,25.0,10.795,0.8,17.6,17.1093,14.0709,0.1807,0.1676,16.9321
27,22.0,25.0,6.985,0.9,19.8,17.4303,12.3424,0.1606,0.1501,15.0965
27,22.0,25.0,7.62,0.9,19.8,17.3852,12.5825,0.1634,0.1501,15.0965
27,22.0,25.0,8.255,0.9,19.8,17.3373,12.8382,0.1664,0.1501,15.0965
27,22.0,25.0,8.89,0.9,19.8,17.2869,13.109,0.1696,0.1501,15.0965
27,22.0,25.0,9.525,0.9,19.8,17.234,13.3939,0.1729,0.1501,15.0965
27,22.0,25.0,10.16,0.9,19.8,17.179,13.692,0.1763,0.1501,15.0965
27,22.0,25.0,10.795,0.9,19.8,17.1219,14.0025,0.1799,0.1501,15.0965
27,22.0,25.0,11.43,0.9,19.8,17.063,14.3242,0.1836,0.1501,15.0965
27,22.0,25.0,12.065,0.9,19.8,17.0026,14.6563,0.1873,0.1501,15.0965
27,27.2,32.0,6.985,0.5,13.6,18.2071,8.3457,0.1121,0.2131,21.7021
27,27.2,32.0,6.985,0.6,16.32,18.2141,8.3104,0.1116,0.1799,18.2174
27,27.2,32.0,7.62,0.6,16.32,18.1796,8.4827,0.1138,0.1799,18.2174
27,27.2,32.0,8.255,0.6,16.32,18.1428,8.6669,0.1161,0.1799,18.2174
27,27.2,32.0,8.89,0.6,16.32,18.1037,8.8628,0.1185,0.1799,18.2174
27,27.2,32.0,9.525,0.6,16.32,18.0626,9.0698,0.1211,0.1799,18.2174
