D_in_cold,D_out_cold,N_aletas,D_aleta,T_out_hot,UA_total,Efectividad
0.022,0.025,9,0.006985,19.624254388306895,1.6571781002413084,0.02348410073081753
0.022,0.025,9,0.007620000000000001,19.621583810424795,1.6691198172927844,0.02365101184844875
0.022,0.025,9,0.008255,19.618711834254896,1.681964721547138,0.02383051035906925
0.022,0.025,9,0.008889999999999999,19.615639364225615,1.695709338417057,0.02402253973589914
0.022,0.025,9,0.009524999999999999,19.612367421104807,1.7103497092856081,0.0242270361809511
0.022,0.025,9,0.01016,19.60889714435342,1.7258813797852732,0.024443928477909542
0.022,0.025,9,0.010794999999999999,19.60522979406386,1.7422993898145658,0.024673137871009103
0.022,0.025,9,0.01143,19.601366752499473,1.7595982652128048,0.02491457796878388
0.022,0.025,9,0.012065,19.597309525251774,1.7777720110290525,0.02516815467176358
0.022,0.025,10,0.006985,19.623952061919965,1.6585298607882446,0.023502996130003517
0.022,0.025,10,0.007620000000000001,19.620985056591735,1.6717975180498639,0.023688433963015385
0.022,0.025,10,0.008255,19.61779452114348,1.686067973256849,0.02388784242853421
0.022,0.025,10,0.008889999999999999,19.61438150878155,1.7013372191982263,0.02410115570115313
0.022,0.025,10,0.009524999999999999,19.610747204999313,1.7176007015102244,0.02432829968754153
0.022,0.025,10,0.01016,19.606892930082836,1.7348533059520637,0.024569191869823755
0.022,0.025,10,0.010794999999999999,19.60282014114381,1.7530893476434848,0.024823741178511813
0.022,0.025,10,0.01143,19.59853043370032,1.7723025621754855,0.025091847893728557
0.022,0.025,10,0.012065,19.594025542821157,1.7924860985227018,0.02537340357367876
0.022,0.025,11,0.006985,19.62364975627338,1.6598815586479967,0.02352189023291328
0.022,0.025,11,0.007620000000000001,19.62038638413304,1.6744749727801513,0.023725850991686167
0.022,0.025,11,0.008255,19.61687739908814,1.6901706471370306,0.023945162556991098
0.022,0.025,11,0.008889999999999999,19.613124012699075,1.706964012742279,0.024179749206308023
0.022,0.025,11,0.009524999999999999,19.60912758533823,1.7248498885303196,0.02442952591636102
0.022,0.025,11,0.01016,19.604889628822264,1.7438224676869545,0.024694398198607775
0.022,0.025,11,0.010794999999999999,19.60041180851232,1.763875306182374,0.02497426196798085
0.022,0.025,11,0.01143,19.595695944904435,1.785001313398835,0.02526900344347416
0.022,0.025,11,0.012065,19.590744014729466,1.8071927447736886,0.025578499079408866
0.022,0.025,12,0.006985,19.62334747136515,1.6612331938249243,0.02354078303967771
0.022,0.025,12,0.007620000000000001,19.619787793032344,1.6771521815175527,0.023763262935477775
0.022,0.025,12,0.008255,19.615960468030437,1.6942727433097313,0.02400247074809844
0.022,0.025,12,0.008889999999999999,19.61186687582716,1.7125897193642459,0.024258320260803105
0.022,0.025,12,0.009524999999999999,19.607508561798454,1.7320972710199452,0.024530714887595412
0.022,0.025,12,0.01016,19.602887239960012,1.7527888662674143,0.024819547502497798
0.022,0.025,12,0.010794999999999999,19.598004795105282,1.7746572676543235,0.02512470030591876
0.022,0.025,12,0.01143,19.592863284375028,1.7976945225133398,0.025446044726559324
0.022,0.025,12,0.012065,19.58746493827897,1.8218919554253903,0.025783441357565478
0.022,0.025,13,0.006985,19.623045207193172,1.6625847663233895,0.023559674550427574
0.022,0.025,13,0.007620000000000001,19.6191892832735,1.6798291442959685,0.023800669795406827
0.022,0.025,13,0.008255,19.615043727911768,1.698374261896965,0.024059767005513367
0.022,0.025,13,0.008889999999999999,19.61061009801483,1.7182143393790366,0.024336868874071865
0.022,0.025,13,0.009524999999999999,19.605890134057347,1.739342849652816,0.024631866621416316
0.022,0.025,13,0.01016,19.600885762884843,1.7617525029701266,0.02494463981969648
0.022,0.025,13,0.010794999999999999,19.595599099859896,1.785435234280774,0.025275056258757138
0.022,0.025,13,0.01143,19.590032450377805,1.8103821931463175,0.02562297185138776
0.022,0.025,13,0.012065,19.584188310775744,1.8365837361154784,0.025988230576516825
0.022,0.025,14,0.006985,19.622742963755286,1.6639362761477496,0.023578564765293745
0.022,0.025,14,0.007620000000000001,19.618590854840193,1.6825058611492911,0.023838071572489617
0.022,0.025,14,0.008255,19.614127178673755,1.7024752030207106,0.02411705133289151
0.022,0.025,14,0.008889999999999999,19.60935367911128,1.7238378731014372,0.024415395055543295
0.022,0.025,14,0.009524999999999999,19.60427230179232,1.7465866251023119,0.02473298113798099
0.022,0.025,14,0.01016,19.598885196986032,1.770713379070986,0.02506967518837281
0.022,0.025,14,0.010794999999999999,19.59319472171427,1.7962092082815222,0.025425329892857458
0.022,0.025,14,0.01143,19.58720344118035,1.8230643289219195,0.025799784926227504
0.022,0.025,14,0.012065,19.580914129529788,1.8512680924759273,0.026192866904387557
0.022,0.025,15,0.006985,19.622440741049502,1.665287723302366,0.02359745368440685
0.022,0.025,15,0.007620000000000001,19.61799250771611,1.6851823321114074,0.023875468267742114
0.022,0.025,15,0.008255,19.61321082025779,1.706575566802914,0.024174323733887084
0.022,0.025,15,0.008889999999999999,19.608097618965758,1.7294603208461152,0.02449389881464058
0.022,0.025,15,0.009524999999999999,19.602655064681073,1.7538285980414772,0.024834058457432445
0.022,0.025,15,0.01016,19.59688554165342,1.779671495845103,0.025194653646661996
0.022,0.025,15,0.010794999999999999,19.590791659607817,1.8069791918747182,0.02557552127451082
0.022,0.025,15,0.01143,19.584376255052632,1.8357409334611394,0.025976484059211886
0.022,0.025,15,0.012065,19.577642391855022,1.8659450301330192,0.026397350509060034
0.022,0.025,16,0.006985,19.62213853907366,1.6666391077915956,0.02361634130789777
0.022,0.025,16,0.007620000000000001,19.61739424188511,1.687858557216199,0.023912859882180348
0.022,0.025,16,0.008255,19.612294652605556,1.7106753533654868,0.024231584212152914
0.022,0.025,16,0.008889999999999999,19.60684191742746,1.7350816829276128,0.024572380160782156
0.022,0.025,16,0.009524999999999999,19.601038422401587,1.7610687691430222,0.024935098599899095
0.022,0.025,16,0.01016,19.594886796277365,1.7886268545668027,0.02531957523266572
0.022,0.025,16,0.010794999999999999,19.588389912480977,1.817745187276871,0.025725630469937994
0.022,0.025,16,0.01143,19.581550890266556,1.8484120103818094,0.026153069358339505
0.022,0.025,16,0.012065,19.574373095069234,1.8806145547073556,0.02660168155817395
0.022,0.025,17,0.006985,19.621836357825657,1.667990429619799,0.023635227635897232
0.022,0.025,17,0.007620000000000001,19.616796057330873,1.6905345364975408,0.02395024641681938
0.022,0.025,17,0.008255,19.611378675658557,1.7147745628303044,0.02428883277133993
0.022,0.025,17,0.008889999999999999,19.60558657434592,1.7407019596603555,0.02465083910338092
0.022,0.025,17,0.009524999999999999,19.59942237463207,1.7683071390793228,0.025036101585495393
0.022,0.025,17,0.01016,19.592888960248786,1.7975794565096257,0.025444439984452435
0.022,0.025,17,0.010794999999999999,19.585989479275383,1.8285071967028492,0.025875657545290212
0.022,0.025,17,0.01143,19.57872734509641,1.8610775632986096,0.02632954093147438
0.022,0.025,17,0.012065,19.57110623649396,1.8952766718138585,0.026805860219127495
0.022,0.025,18,0.006985,19.621534197303447,1.669341688791333,0.023654112668535992
0.022,0.025,18,0.007620000000000001,19.616197954037204,1.6932102699892997,0.02398762787267486
0.022,0.025,18,0.008255,19.610462889358416,1.71887319531921,0.024346069415098166
0.022,0.025,18,0.008889999999999999,19.604331589570506,1.7463211513586427,0.024729275651844747
0.022,0.025,18,0.009524999999999999,19.597806921050847,1.7755437085224177,0.025137067434321054
0.022,0.025,18,0.01016,19.59089203295912,1.806529302946328,0.02556924794005684
0.022,0.025,18,0.010794999999999999,19.583590358933634,1.8392652223658785,0.02602560256664804
0.022,0.025,18,0.01143,19.575905617818478,1.873737595823068,0.02650589888634603
0.022,0.025,18,0.012065,19.567841813454777,1.9099313870617833,0.02700988665907698
0.022,0.025,19,0.006985,19.62123205750487,1.670692885310555,0.023672996405944648
0.022,0.025,19,0.007620000000000001,19.615599931987845,1.6958857577253394,0.024025004250761456
0.022,0.025,19,0.008255,19.609547293646813,1.7229712509540114,0.02440329414707589
0.022,0.025,19,0.008889999999999999,19.60307696295075,1.7519392583366558,0.02480768981557625
0.022,0.025,19,0.009524999999999999,19.59619206133658,1.7827784781440152,0.025237996166462103
0.022,0.025,19,0.01016,19.58889601380031,1.8154763951488828,0.025693999137480026
0.022,0.025,19,0.010794999999999999,19.581192550399635,1.8500192664775494,0.026175465600022707
0.022,0.025,19,0.01143,19.573085706711197,1.8863921115635658,0.02668214333055008
0.022,0.025,19,0.012065,19.564579823281008,1.9245787060547217,0.027213761044938015
0.022,0.025,20,0.006985,19.620929938427935,1.6720440191818233,0.02369187884825392
0.022,0.025,20,0.007620000000000001,19.61500199116648,1.698560999739516,0.024062375552093913
0.022,0.025,20,0.008255,19.60863188846531,1.7270687298564822,0.024460506970919834
0.022,0.025,20,0.008889999999999999,19.60182269433642,1.7575562809084524,0.02488608160397302
0.022,0.025,20,0.009524999999999999,19.594577795168163,1.7900114486154868,0.02533888780198958
0.022,0.025,20,0.01016,19.586900902164984,1.8244207343884806,0.025818693614689865
0.022,0.025,20,0.010794999999999999,19.578796052618316,1.8607693312478146,0.026325246711355218
0.022,0.025,20,0.01143,19.570267610055225,1.899041114125339,0.026858274371547895
0.022,0.025,20,0.012065,19.561320263305845,1.9392186343906113,0.02741748354338549
0.022,0.025,21,0.006985,19.620627840070483,1.673395090409494,0.023710759995594417
0.022,0.025,21,0.007620000000000001,19.614404131557023,1.701235996065678,0.024099741777686895
0.022,0.025,21,0.008255,19.60771667375559,1.7311656321483615,0.024517707890275357
0.022,0.025,21,0.008889999999999999,19.60056878357716,1.7631722193879713,0.024964451026427113
0.022,0.025,21,0.009524999999999999,19.5929641222246,1.7972426206078698,0.02543974236096071
0.022,0.025,21,0.01016,19.58490669744606,1.833362321935529,0.02594333140962105
0.022,0.025,21,0.010794999999999999,19.576400864535742,1.871515418884991,0.02647494596651716
0.022,0.025,21,0.01143,19.567451326133323,1.911684607110484,0.027034292116667323
0.022,0.025,21,0.012065,19.558063130866344,1.953851177661742,0.027621054320854384
0.022,0.025,22,0.006985,19.62032576243047,1.674746098997924,0.023729639848096982
0.022,0.025,22,0.007620000000000001,19.613806353143104,1.70391074673767,0.02413710292855424
0.022,0.025,22,0.008255,19.60680164945944,1.7352619579513555,0.02457489690878628
0.022,0.025,22,0.008889999999999999,19.59931523052279,1.7687870740890284,0.02504279809232585
0.022,0.025,22,0.009524999999999999,19.591351042185295,1.8044719947918704,0.025540559863418386
0.022,0.025,22,0.01016,19.58291339903724,1.8423011590596547,0.026067912560174294
0.022,0.025,22,0.010794999999999999,19.57400698509906,1.8822575315957628,0.026624563431310217
0.022,0.025,22,0.01143,19.564636853230354,1.924322594117959,0.02721019667310276
0.022,0.025,22,0.012065,19.55480842330337,1.968476341454763,0.027824473543539504
0.022,0.025,23,0.006985,19.62002370550573,1.6760970449514692,0.02374851840589208
0.022,0.025,23,0.007620000000000001,19.613208655908636,1.706585251789329,0.024174459005709973
0.022,0.025,23,0.008255,19.605886815518488,1.7393577073871347,0.0246320740300953
0.022,0.025,23,0.008889999999999999,19.59806203502319,1.7744008453253186,0.025121122811051007
0.022,0.025,23,0.009524999999999999,19.589738554729763,1.8116995718378597,0.025641340329391187
0.022,0.025,23,0.01016,19.580921006332517,1.8512372470297043,0.026192437104217668
0.022,0.025,23,0.010794999999999999,19.571614413256555,1.8929956715851812,0.026774099171466847
0.022,0.025,23,0.01143,19.56182418963334,1.9369550787435894,0.027385988147915194
0.022,0.025,23,0.012065,19.551556137961654,1.9830941313506891,0.028027741377396893
0.022,0.025,24,0.006985,19.619721669294222,1.6774479282744856,0.023767395669110417
0.022,0.025,24,0.007620000000000001,19.612611039837304,1.7092595112544864,0.024211810010167797
0.022,0.025,24,0.008255,19.604972171874522,1.7434528805773357,0.024689239257843068
0.022,0.025,24,0.008889999999999999,19.596809196928348,1.7800135334104168,0.02519942519197935
0.022,0.025,24,0.009524999999999999,19.588126659537693,1.818925352415875,0.025742083778893487
0.022,0.025,24,0.01016,19.578929518726625,1.8601705871137424,0.026316905079585548
0.022,0.025,24,0.010794999999999999,19.569223147957587,1.9037298410566672,0.026923553252649782
0.022,0.025,24,0.01143,19.55901333363147,1.9495820645800699,0.027561666648032286
0.022,0.025,24,0.012065,19.548306272189734,1.9977045529249113,0.028230857988143215
0.022,0.025,25,0.006985,19.619419653793898,1.6787987489713283,0.023786271637882443
0.022,0.025,25,0.007620000000000001,19.612013504912966,1.7119335251669667,0.02424915594294096
0.022,0.025,25,0.008255,19.604057718469278,1.7475474776435613,0.024746392595669246
0.022,0.025,25,0.008889999999999999,19.59555671608831,1.7856251386577757,0.02527770524448226
0.022,0.025,25,0.009524999999999999,19.58651535628917,1.826149337195622,0.02584279023192561
0.022,0.025,25,0.01016,19.57693893561475,1.8691011805790545,0.026441316524079297
0.022,0.025,25,0.010794999999999999,19.56683318815277,1.9144600422120126,0.02707292574045259
0.022,0.025,25,0.01143,19.556204283516024,1.9622035552169663,0.027737232280249203
0.022,0.025,25,0.012065,19.5450588233399,2.0123076117471985,0.028433823541257036
0.022,0.025,26,0.006985,19.619117659002598,1.680149507046352,0.023805146312338994
0.022,0.025,26,0.007620000000000001,19.611416051119306,1.7146072935605892,0.024286496805042645
0.022,0.025,26,0.008255,19.603143455244606,1.7516414987073792,0.02480353404721182
0.022,0.025,26,0.008889999999999999,19.594304592353183,1.791235661380729,0.025355962977926496
0.022,0.025,26,0.009524999999999999,19.584904644664448,1.8333715268464719,0.025943459708473178
0.022,0.025,26,0.01016,19.57494925639253,1.8780290286921468,0.02656567147546688
0.022,0.025,26,0.010794999999999999,19.56444453279363,1.925186277251382,0.027222216700399426
0.022,0.025,26,0.01143,19.55339703758034,1.9748195542407239,0.027912685151228033
0.022,0.025,26,0.012065,19.541813788768366,2.026903313381708,0.02863663820197883
0.022,0.025,27,0.006985,19.618815684918218,1.6815002025039114,0.023824019692610512
0.022,0.025,27,0.007620000000000001,19.61081867844024,1.7172808164691655,0.024323832597485714
0.022,0.025,27,0.008255,19.602229382142298,1.755734943890325,0.024860663616107413
0.022,0.025,27,0.008889999999999999,19.59305282557324,1.7968451018924863,0.025434198401672894
0.022,0.025,27,0.009524999999999999,19.58329452434384,1.8405919220374656,0.026044092228508276
0.022,0.025,27,0.01016,19.57296048045629,1.8869541327187476,0.026689969971483124
0.022,0.025,27,0.010794999999999999,19.56205718083288,1.935908548373312,0.027371426197945477
0.022,0.025,27,0.01143,19.55059159412002,1.987430065234665,0.028088025367498638
0.022,0.025,27,0.012065,19.538571165835037,2.041491663386993,0.028839302135311367
0.022,0.025,28,0.006985,19.61851373153877,1.6828508353483607,0.023842891778827435
0.022,0.025,28,0.007620000000000001,19.610221386859507,1.719954093926503,0.024361163321282575
0.022,0.025,28,0.008255,19.601315499104146,1.7598278133138963,0.024917781305991118
0.022,0.025,28,0.008889999999999999,19.591801415598752,1.8024534605061395,0.02551241152507782
0.022,0.025,28,0.009524999999999999,19.581684995008175,1.8478105234373086,0.0261446878119883
0.022,0.025,28,0.01016,19.570972607202748,1.895876493923806,0.026814212049830005
0.022,0.025,28,0.010794999999999999,19.559671131224377,1.9466268577747177,0.0275205542984767
0.022,0.025,28,0.01143,19.547787951432667,2.000035091778997,0.02826325303545845
0.022,0.025,28,0.012065,19.53533095190369,2.0560726673160086,0.029041815506020387
0.022,0.025,29,0.006985,19.61821179886209,1.6842014055840522,0.023861762571120448
0.022,0.025,29,0.007620000000000001,19.609624176360853,1.722627125966401,0.024398488977445575
0.022,0.025,29,0.008255,19.600401806072057,1.7639201070995607,0.024974887120496374
0.022,0.025,29,0.008889999999999999,19.590550362280112,1.808060737534658,0.025590602357491974
0.022,0.025,29,0.009524999999999999,19.58007605633827,1.8550273317143768,0.026245246478856732
0.022,0.025,29,0.01016,19.568985636029197,1.9047961135714957,0.026938397748175868
0.022,0.025,29,0.010794999999999999,19.557286382923053,1.9573412076508871,0.027669601067309996
0.022,0.025,29,0.01143,19.544986107818033,2.0126346374508124,0.028438368261372787
0.022,0.025,29,0.012065,19.532093144341843,2.0706463307161163,0.029244178478634687
0.022,0.025,30,0.006985,19.617909886886082,1.6855519132153411,0.023880632069619986
0.022,0.025,30,0.007620000000000001,19.60902704692819,1.7252999126226536,0.024435809566986856
0.022,0.025,30,0.008255,19.599488302987936,1.7680118253687487,0.02503198106325562
0.022,0.025,30,0.008889999999999999,19.58929966546782,1.8136669332908912,0.02566877090826119
0.022,0.025,30,0.009524999999999999,19.578467708015296,1.8622423475367123,0.026345768249042886
0.022,0.025,30,0.01016,19.566999566333493,1.9137129929252115,0.02706252710415649
0.022,0.025,30,0.010794999999999999,19.55490293488492,1.9680516001954902,0.027818566569693493
0.022,0.025,30,0.01143,19.54218606157798,2.025228705824095,0.028613371151375064
0.022,0.025,30,0.012065,19.528857740520834,2.0852126591290974,0.02944639121744694
0.022,0.025,31,0.006985,19.617607995608694,1.6869023582465796,0.02389950027445647
0.022,0.025,31,0.007620000000000001,19.60842999854532,1.727972453929049,0.02447312509091825
0.022,0.025,31,0.008255,19.598574989793633,1.7721029682428586,0.02508906313789952
0.022,0.025,31,0.008889999999999999,19.588049325012378,1.8192720480875677,0.02574691718672591
0.022,0.025,31,0.009524999999999999,19.576859949720586,1.8694555715720271,0.02644625314246165
0.022,0.025,31,0.01016,19.565014397514005,1.9226271332475742,0.027186600155374423
0.022,0.025,31,0.010794999999999999,19.552520786067078,1.9787580376005751,0.027967450870806577
0.022,0.025,31,0.01143,19.539387811016525,2.03781730046972,0.028788261811467087
0.022,0.025,31,0.012065,19.525624737815804,2.0997716580911536,0.029648453886513805
0.022,0.025,32,0.006985,19.617306125027824,1.6882527406821197,0.02391836718576058
0.022,0.025,32,0.007620000000000001,19.60783303119598,1.7306447499193682,0.024510435550250998
0.022,0.025,32,0.008255,19.59766186643111,1.776193535843253,0.025146133348057216
0.022,0.025,32,0.008889999999999999,19.586799340764458,1.8248760822372947,0.025825041202221833
0.022,0.025,32,0.009524999999999999,19.57525278113576,1.8766670044876996,0.026546701179014278
0.022,0.025,32,0.01016,19.563030128969615,1.9315385358004262,0.02731061693939916
0.022,0.025,32,0.010794999999999999,19.550139935427865,1.9894605220565706,0.028116254035759663
0.022,0.025,32,0.01143,19.53659135443968,2.0504004249554617,0.02896304034751928
0.022,0.025,32,0.012065,19.522394133605474,2.114323333132917,0.029850366649656457
0.022,0.025,33,0.006985,19.61700427514137,1.6896030605263128,0.023937232803662736
0.022,0.025,33,0.007620000000000001,19.607236144864032,1.7333168006273858,0.024547740945996408
0.022,0.025,33,0.008255,19.596748932842274,1.780283528291261,0.025203191697356592
0.022,0.025,33,0.008889999999999999,19.585549712574732,1.8304790360525605,0.025903142964079147
0.022,0.025,33,0.009524999999999999,19.57364620194261,1.883876646950779,0.026647112378587468
0.022,0.025,33,0.01016,19.561046760099714,1.9404472018448378,0.027434577493767376
0.022,0.025,33,0.010794999999999999,19.54776038192648,2.00015905575229,0.02826497612959474
0.022,0.025,33,0.01143,19.53379669015567,2.062978082845992,0.029137706865270462
0.022,0.025,33,0.012065,19.519165925272603,2.128867689779458,0.030052129670460836
0.022,0.025,34,0.006985,19.616702445947283,1.690953317783513,0.023956097128293215
0.022,0.025,34,0.007620000000000001,19.60663933953333,1.7359886060868723,0.024585041279165592
0.022,0.025,34,0.008255,19.5958361889692,1.7843729457081783,0.025260238189423884
0.022,0.025,34,0.008889999999999999,19.584300440294044,1.8360809098457322,0.02598122248162303
0.022,0.025,34,0.009524999999999999,19.57204021182315,1.8910844996279803,0.026747486761053905
0.022,0.025,34,0.01016,19.559064290304264,1.9493531326411027,0.027558481855982836
0.022,0.025,34,0.010794999999999999,19.545382124523428,2.01085364087493,0.02841361721728525
0.022,0.025,34,0.01143,19.531003816474765,2.075550277702888,0.02931226147032857
0.022,0.025,34,0.012065,19.51594011020353,2.143404733550289,0.030253743112278686
0.022,0.025,35,0.006985,19.616400637443462,1.6923035124580692,0.023974960159782555
0.022,0.025,35,0.007620000000000001,19.606042615187675,1.7386601663315893,0.02462233655076909
0.022,0.025,35,0.008255,19.594923634753854,1.7884617882152651,0.025317272827884197
0.022,0.025,35,0.008889999999999999,19.583051523773236,1.8416817039290558,0.026059279764173555
0.022,0.025,35,0.009524999999999999,19.57043481045963,1.8982905631856917,0.02684782434627251
0.022,0.025,35,0.01016,19.557082718983736,1.9582563294487434,0.02768233006351613
0.022,0.025,35,0.010794999999999999,19.543005162180236,2.0215442796100733,0.02856217736373603
0.022,0.025,35,0.01143,19.52821273170929,2.088117013084633,0.02948670426817072
0.022,0.025,35,0.012065,19.512716685788348,2.157934469959375,0.03045520713822692
0.022,0.025,36,0.006985,19.616098849627804,1.6936536445543326,0.023993821898261162
0.022,0.025,36,0.007620000000000001,19.605445971810923,1.741331481395294,0.024659626761817495
0.022,0.025,36,0.008255,19.594011270138253,1.7925500559337495,0.025374295616360856
0.022,0.025,36,0.008889999999999999,19.581802962863264,1.8472814186146571,0.026137314821045508
0.022,0.025,36,0.009524999999999999,19.56882999753458,1.9054948382899661,0.026948125154087673
0.022,0.025,36,0.01016,19.555102045539115,1.9671567935265053,0.02780612215380535
0.022,0.025,36,0.010794999999999999,19.540629493859456,2.0322309741416884,0.028710656633783544
0.022,0.025,36,0.01143,19.525423434173717,2.10067829254662,0.029661035364143263
0.022,0.025,36,0.012065,19.509495649420955,2.1724569045151383,0.030656521911189026
0.022,0.025,37,0.006985,19.61579708249826,1.6950037140766545,0.024012682343859428
0.022,0.025,37,0.007620000000000001,19.604849409386873,1.7440025513117374,0.02469691191332095
0.022,0.025,37,0.008255,19.593099095064417,1.7966377489848224,0.025431306558475673
0.022,0.025,37,0.008889999999999999,19.5805547574152,1.8528800542145432,0.026215327661548576
0.022,0.025,37,0.009524999999999999,19.567225772730694,1.9126973256065305,0.027048389204329896
0.022,0.025,37,0.01016,19.553122269371897,1.9760545261323648,0.027929858164255552
0.022,0.025,37,0.010794999999999999,19.53825511852483,2.0429137266521358,0.028859055092196356
0.022,0.025,37,0.01143,19.522635922184634,2.1132341196411564,0.029835254863461988
0.022,0.025,37,0.012065,19.506276998498947,2.1869720427204653,0.030857687593815086
0.022,0.025,38,0.006985,19.615495336052675,1.6963537210293849,0.02403154149670776
0.022,0.025,38,0.007620000000000001,19.60425292789938,1.746673376114663,0.024734192006289277
0.022,0.025,38,0.008255,19.592187109474423,1.800724867489644,0.025488305657849458
0.022,0.025,38,0.008889999999999999,19.579306907280227,1.8584776110405987,0.02629331829498758
0.022,0.025,38,0.009524999999999999,19.565622135730962,1.919898025800777,0.027148616516815677
0.022,0.025,38,0.01016,19.551143389884146,1.9849495285235264,0.028053538132239316
0.022,0.025,38,0.010794999999999999,19.535882035141185,2.0535925393221635,0.02900737280367446
0.022,0.025,38,0.01143,19.51985019406061,2.125784497917465,0.03000936287121269
0.022,0.025,38,0.012065,19.50306073042367,2.2014798900727173,0.031058704348521742
0.022,0.025,39,0.006985,19.615193610288998,1.6977036654168722,0.024050399356936404
0.022,0.025,39,0.007620000000000001,19.603656527332305,1.749343955837809,0.024771467041732106
0.022,0.025,39,0.008255,19.591275313310405,1.8048114115693372,0.02554529291810099
0.022,0.025,39,0.008889999999999999,19.578059412309415,1.8640740894045897,0.026371286730662073
0.022,0.025,39,0.009524999999999999,19.564019086218423,1.9270969395377697,0.027248807111347386
0.022,0.025,39,0.01016,19.549165406478437,1.9938418019564192,0.028177162095096103
0.022,0.025,39,0.010794999999999999,19.533510242674424,2.0642674143309128,0.02915560983284973
0.022,0.025,39,0.01143,19.517066248122376,2.13832943092169,0.03018335949235059
0.022,0.025,39,0.012065,19.499846842600107,2.21598045206373,0.03125957233749366
0.022,0.025,40,0.006985,19.614891905205184,1.699053547243467,0.02406925592467589
0.022,0.025,40,0.007620000000000001,19.603060207669444,1.7520142905149079,0.024808737020658996
0.022,0.025,40,0.008255,19.590363706514438,1.808897381344995,0.025602268342848036
0.022,0.025,40,0.008889999999999999,19.57681227235412,1.8696694896181612,0.02644923297786624
0.022,0.025,40,0.009524999999999999,19.562416623876572,1.9342940674822433,0.027348961007713522
0.022,0.025,40,0.01016,19.547188318557858,2.0027313476867055,0.028300730090132762
0.022,0.025,40,0.010794999999999999,19.53113974009142,2.074938353855917,0.029303766244286315
0.022,0.025,40,0.01143,19.514284082692768,2.150868922196899,0.030357244831701453
0.022,0.025,40,0.012065,19.49663533243705,2.2304737341798284,0.031460291722682984
0.022,0.025,41,0.006985,19.614590220799073,1.7004033665135172,0.02408811120005633
0.022,0.025,41,0.007620000000000001,19.602463968894767,1.7546843801796848,0.0248460019440788
0.022,0.025,41,0.008255,19.589452289028713,1.8129827769376718,0.025659231935706725
0.022,0.025,41,0.008889999999999999,19.57556548726575,1.875263811992838,0.026527157045889403
0.022,0.025,41,0.009524999999999999,19.560814748388964,1.9414894102986027,0.02744907822568819
0.022,0.025,41,0.01016,19.545212125526007,2.0116181669692756,0.0284242421546237
0.022,0.025,41,0.010794999999999999,19.52877052636029,2.0856053600731053,0.0294518421024803
0.022,0.025,41,0.01143,19.51150369609661,2.163402975283086,0.03053101899396134
0.022,0.025,41,0.012065,19.49342619734705,2.244959741901829,0.031660862665810134
0.022,0.025,42,0.006985,19.614288557068676,1.7017531232313716,0.024106965183208113
0.022,0.025,42,0.007620000000000001,19.601867810991962,1.7573542248658598,0.0248832618130007
0.022,0.025,42,0.008255,19.588541060795308,1.8170675984683915,0.025716183700291675
0.022,0.025,42,0.008889999999999999,19.574319056895717,1.880857056840027,0.026605058944015894
0.022,0.025,42,0.009524999999999999,19.55921345943949,1.9486829686509213,0.027549158785032026
0.022,0.025,42,0.01016,19.54323682678705,2.0205022610582515,0.028547698325810496
0.022,0.025,42,0.010794999999999999,19.52640260045024,2.0962684351568033,0.02959983747185971
0.022,0.025,42,0.01143,19.50872508666083,2.1759315937171753,0.030704682083696602
0.022,0.025,42,0.012065,19.490219434746166,2.259438480705048,0.031861285328364145
0.022,0.025,43,0.006985,19.613986914011832,1.703102817401378,0.0241258178742616
0.022,0.025,43,0.007620000000000001,19.601271733945055,1.7600238246071451,0.024920516628432893
0.022,0.025,43,0.008255,19.587630021756524,1.8211518460581417,0.025773123640216236
0.022,0.025,43,0.008889999999999999,19.573072981095606,1.8864492244710116,0.02668293868152454
0.022,0.025,43,0.009524999999999999,19.55761275671216,1.955874743202945,0.027649202705491163
0.022,0.025,43,0.01016,19.541262421745557,2.0293836312069837,0.028671098640902157
0.022,0.025,43,0.010794999999999999,19.524035961331435,2.1069275812797312,0.02974775241678533
0.022,0.025,43,0.01143,19.505948252714518,2.188454781033026,0.030878234205344274
0.022,0.025,43,0.012065,19.487015042054338,2.273909956059307,0.032061559871603106
0.022,0.025,44,0.006985,19.61368529162644,1.704452449027884,0.024144669273346915
0.022,0.025,44,0.007620000000000001,19.600675737737845,1.7626931794372491,0.024957766391384043
0.022,0.025,44,0.008255,19.586719171854554,1.8252355198278776,0.02583005175909212
0.022,0.025,44,0.008889999999999999,19.571827259716997,1.8920403151969587,0.026760796267689436
0.022,0.025,44,0.009524999999999999,19.556012639891208,1.96306473461809,0.027749210006798017
0.022,0.025,44,0.01016,19.53928890980677,2.038262278668056,0.02879444313707514
0.022,0.025,44,0.010794999999999999,19.52167060797518,2.117582800613013,0.02989558700154996
0.022,0.025,44,0.01143,19.503173192588577,2.200972540761431,0.0310516754632127
0.022,0.025,44,0.012065,19.483813016695137,2.288374173428942,0.03226168645655479
0.022,0.025,45,0.006985,19.613383689910506,1.7058020181152378,0.024163519380594547
0.022,0.025,45,0.007620000000000001,19.60007982235419,1.7653622893898724,0.024995011102861963
0.022,0.025,45,0.008255,19.58580851103153,1.8293186198985192,0.025886968060529772
0.022,0.025,45,0.008889999999999999,19.57058189261153,1.8976303293289132,0.02683863171177944
